contig,candidat,start,stop,depth,border,nb,nb,nb,filter,lcontig,Candidat,lCd,Critere_lCd,DPratio,Critere_DP,RI,Critere_RI,JC,Critere_JC
AT1G65352.1.modif|59|339,AT1G65352.1.modif,59,339,27,GT_AG,23.7,0.0,27.0,PASS,566,True,280,lCd,0,DP,0.4947,RI,1,Junctions
AT1G65800.1.modif|2360|2462,AT1G65800.1.modif,2360,2462,50,GT_AG,42.3,0.0,49.2,PASS,3304,True,102,lCd,0,DP,0.0308717,RI,1,Junctions
AT1G66510.1.modif|224|337,AT1G66510.1.modif,224,337,14,GT_AG,11.9,0.0,13.0,PASS,1758,True,113,lCd,0,DP,0.0642776,RI,1,Junctions
AT1G66510.1.modif|586|703,AT1G66510.1.modif,586,703,24,GT_AG,22.5,0.0,24.3,PASS,1758,True,117,lCd,0,DP,0.0665529,RI,1,Junctions
AT1G66510.1.modif|1261|1379,AT1G66510.1.modif,1261,1379,38,GT_AG,34.2,0.0,37.5,PASS,1758,True,118,lCd,0,DP,0.0671217,RI,1,Junctions
AT1G66810.3.modif|306|412,AT1G66810.3.modif,306,412,31,GT_AG,21.5,0.0,23.4,PASS,1809,True,106,lCd,0,DP,0.0585959,RI,1,Junctions
AT1G68200.2.modif|689|1595,AT1G68200.2.modif,689,1595,25,GT_AG,23.3,0.0,25.6,PASS,1934,True,906,lCd,0,DP,0.468459,RI,1,Junctions
AT1G69530.3|85|173,AT1G69530.3,85,173,8,GT_AG,239.4,277.7191011235955,293.0,RDP,1322,False,88,lCd,0.521636,DP,0.0665658,RI,1,Junctions
AT1G69530.3|818|907,AT1G69530.3,818,907,14,GT_AG,380.4,373.22222222222223,367.7,RDP,1322,False,89,lCd,0.498893,DP,0.0673222,RI,1,Junctions
AT1G69530.5.modif|243|337,AT1G69530.5.modif,243,337,215,GT_AG,155.4,1.0,178.4,PASS,1242,True,94,lCd,0.00299581,DP,0.0756844,RI,1,Junctions
AT1G71030.2.modif|644|729,AT1G71030.2.modif,644,729,88,GT_AG,76.3,0.0,87.8,PASS,1413,True,85,lCd,0,DP,0.0601557,RI,1,Junctions
AT1G73310.2.modif|1341|1456,AT1G73310.2.modif,1341,1456,8,GT_AG,5.4,0.0,5.8,PASS,1911,True,115,lCd,0,DP,0.0601779,RI,1,Junctions
AT1G74480.1.modif|200|279,AT1G74480.1.modif,200,279,5,GT_AG,3.6,0.0,5.0,PASS,977,True,79,lCd,0,DP,0.0808598,RI,1,Junctions
AT1G75180.4.modif|429|793,AT1G75180.4.modif,429,793,19,GT_AG,15.3,0.0,18.2,PASS,1703,True,364,lCd,0,DP,0.21374,RI,1,Junctions
AT1G75340.1|939|1109,AT1G75340.1,939,1109,1,CT_AC,19.8,21.29824561403509,26.9,RDP,1699,False,170,lCd,0.456065,DP,0.100059,RI,1,Junctions
AT1G77840.1|431|1455,AT1G77840.1,431,1455,1,CT_AC,620.5,811.9190243902439,749.3,RDP,2053,False,1024,lCd,0.592728,DP,0.498782,RI,1,Junctions
AT1G78000.4.modif|1226|1329,AT1G78000.4.modif,1226,1329,18,GT_AG,16.3,0.0,17.0,PASS,2940,True,103,lCd,0,DP,0.035034,RI,1,Junctions
AT1G78000.4.modif|1861|1958,AT1G78000.4.modif,1861,1958,26,GT_AG,19.9,0.0,21.3,PASS,2940,True,97,lCd,0,DP,0.0329932,RI,1,Junctions
AT1G79620.4.modif|584|677,AT1G79620.4.modif,584,677,153,GT_AG,122.3,1.0,141.4,PASS,3474,True,93,lCd,0.00379219,DP,0.0267703,RI,1,Junctions
AT1G80950.2.modif|869|1003,AT1G80950.2.modif,869,1003,22,GT_AG,22.3,0.022222222222222223,25.3,PASS,1907,True,134,lCd,0.000466853,DP,0.0702674,RI,1,Junctions
AT1G80950.2.modif|1042|1176,AT1G80950.2.modif,1042,1176,10,GT_AG,23.0,1.0,24.4,PASS,1907,True,134,lCd,0.021097,DP,0.0702674,RI,1,Junctions
AT5G01050.1.modif|327|469,AT5G01050.1.modif,327,469,11,GT_AG,9.0,0.0,11.0,PASS,2102,True,142,lCd,0,DP,0.0675547,RI,1,Junctions
AT5G04110.2.modif|290|412,AT5G04110.2.modif,290,412,9,GT_AG,7.2,0.0,8.0,PASS,2546,True,122,lCd,0,DP,0.0479183,RI,1,Junctions
AT5G04110.2.modif|962|1087,AT5G04110.2.modif,962,1087,6,GT_AG,6.0,0.0,6.0,PASS,2546,True,125,lCd,0,DP,0.0490966,RI,1,Junctions
AT5G04460.2|756|2421,AT5G04460.2,756,2421,1,GT_AG,3183.9,3418.073829531813,2803.1,RDP,2970,False,1665,lCd,0.570916,DP,0.560606,RI,1,Junctions
AT5G04460.2|2248|2523,AT5G04460.2,2248,2523,1,CT_AC,3190.2,2927.108695652174,2553.4,RDP,2970,False,275,lCd,0.50963,DP,0.0925926,RI,1,Junctions
AT5G04460.2|2365|2627,AT5G04460.2,2365,2627,1,CT_AC,3035.8,2634.54752851711,2223.4,RDP,2970,False,262,lCd,0.500941,DP,0.0882155,RI,1,Junctions
AT5G04620.1.modif|1403|1606,AT5G04620.1.modif,1403,1606,13,GT_AG,9.6,0.0,13.0,PASS,2202,True,203,lCd,0,DP,0.0921889,RI,1,Junctions
AT5G05410.2.modif|166|422,AT5G05410.2.modif,166,422,60,GT_AG,49.5,0.0,54.5,PASS,1623,True,256,lCd,0,DP,0.157733,RI,1,Junctions
AT5G06120.8.modif|595|690,AT5G06120.8.modif,595,690,26,GT_AG,19.8,0.0,23.1,PASS,4554,True,95,lCd,0,DP,0.0208608,RI,1,Junctions
AT5G06120.8.modif|1434|1709,AT5G06120.8.modif,1434,1709,33,GT_AG,27.8,0.0,34.2,PASS,4554,True,275,lCd,0,DP,0.0603865,RI,1,Junctions
AT5G06120.8.modif|2772|2994,AT5G06120.8.modif,2772,2994,29,GT_AG,23.7,0.0,27.7,PASS,4554,True,222,lCd,0,DP,0.0487484,RI,1,Junctions
AT5G06670.2.modif|2488|2652,AT5G06670.2.modif,2488,2652,6,GT_AG,5.0,0.0,6.2,PASS,3567,True,164,lCd,0,DP,0.045977,RI,1,Junctions
AT5G06950.4.modif|357|444,AT5G06950.4.modif,357,444,432,GT_AG,354.2,0.056818181818181816,411.4,PASS,1646,True,87,lCd,7.42139e-05,DP,0.0528554,RI,1,Junctions
AT5G09350.1.modif|2105|2480,AT5G09350.1.modif,2105,2480,6,GT_AG,4.0,0.0,4.1,PASS,4641,True,375,lCd,0,DP,0.0808016,RI,1,Junctions
AT5G09400.1.modif|1476|1631,AT5G09400.1.modif,1476,1631,29,GT_AG,21.2,0.0,26.0,PASS,3178,True,155,lCd,0,DP,0.0487728,RI,1,Junctions
AT5G09830.1.modif|140|227,AT5G09830.1.modif,140,227,4,GT_AG,3.6,0.0,4.0,PASS,639,True,87,lCd,0,DP,0.13615,RI,1,Junctions
AT5G09850.4.modif|1365|1439,AT5G09850.4.modif,1365,1439,32,GT_AG,26.4,0.0,28.6,PASS,2643,True,74,lCd,0,DP,0.0279985,RI,1,Junctions
AT5G09850.4.modif|1614|1701,AT5G09850.4.modif,1614,1701,18,GT_AG,13.8,0.0,15.8,PASS,2643,True,87,lCd,0,DP,0.0329171,RI,1,Junctions
AT5G09850.4.modif|2013|2427,AT5G09850.4.modif,2013,2427,13,GT_AG,11.7,0.0,13.0,PASS,2643,True,414,lCd,0,DP,0.15664,RI,1,Junctions
AT5G14100.1.modif|307|411,AT5G14100.1.modif,307,411,46,GT_AG,36.5,0.0,42.8,PASS,1705,True,104,lCd,0,DP,0.0609971,RI,1,Junctions
AT5G14100.1.modif|941|1006,AT5G14100.1.modif,941,1006,53,GT_AG,39.5,0.030303030303030304,43.7,PASS,1705,True,65,lCd,0.000364219,DP,0.0381232,RI,1,Junctions
AT5G14100.1.modif|1141|1358,AT5G14100.1.modif,1141,1358,59,GT_AG,48.2,1.0,55.2,PASS,1705,True,217,lCd,0.00967118,DP,0.127273,RI,1,Junctions
AT5G15020.1.modif|753|847,AT5G15020.1.modif,753,847,13,GT_AG,11.8,0.0,14.8,PASS,4797,True,94,lCd,0,DP,0.0195956,RI,1,Junctions
AT5G15110.1.modif|1165|1257,AT5G15110.1.modif,1165,1257,13,GT_AG,8.4,0.0,10.0,PASS,2012,True,92,lCd,0,DP,0.0457256,RI,1,Junctions
AT5G16980.3.modif|294|482,AT5G16980.3.modif,294,482,50,GT_AG,42.2,0.0,49.7,PASS,1828,True,188,lCd,0,DP,0.102845,RI,1,Junctions
AT5G16980.3.modif|827|921,AT5G16980.3.modif,827,921,49,GT_AG,46.8,0.0,50.0,PASS,1828,True,94,lCd,0,DP,0.0514223,RI,1,Junctions
AT5G16980.3.modif|1005|1145,AT5G16980.3.modif,1005,1145,47,GT_AG,48.0,0.0,51.7,PASS,1828,True,140,lCd,0,DP,0.0765864,RI,1,Junctions
AT5G18540.4.modif|626|766,AT5G18540.4.modif,626,766,12,GT_AG,9.2,0.0,11.0,PASS,1132,True,140,lCd,0,DP,0.123675,RI,1,Junctions
AT5G19473.1.modif|356|1210,AT5G19473.1.modif,356,1210,7,GT_AG,3.6,0.0,4.6,PASS,1537,True,854,lCd,0,DP,0.555628,RI,1,Junctions
AT5G19690.1.modif|1577|1668,AT5G19690.1.modif,1577,1668,19,GT_AG,9.9,0.0,13.5,PASS,3202,True,91,lCd,0,DP,0.0284197,RI,1,Junctions
AT5G19950.2.modif|599|799,AT5G19950.2.modif,599,799,19,GT_AG,14.5,0.0,17.9,PASS,2115,True,200,lCd,0,DP,0.0945626,RI,1,Junctions
AT5G19950.2.modif|1526|1692,AT5G19950.2.modif,1526,1692,10,GT_AG,9.1,0.0,9.3,PASS,2115,True,166,lCd,0,DP,0.078487,RI,1,Junctions
AT5G20120.2.modif|784|1075,AT5G20120.2.modif,784,1075,27,GT_AG,19.4,0.0,24.2,PASS,1787,True,291,lCd,0,DP,0.162843,RI,1,Junctions
AT5G20120.2.modif|1241|1322,AT5G20120.2.modif,1241,1322,12,GT_AG,9.6,0.0,13.0,PASS,1787,True,81,lCd,0,DP,0.0453274,RI,1,Junctions
AT5G22090.2.modif|217|5298,AT5G22090.2.modif,217,5298,125,GT_AG,102.5,0.0,111.6,PASS,7161,True,5081,lCd,0,DP,0.709538,RI,1,Junctions
AT5G22760.3.modif|3032|3186,AT5G22760.3.modif,3032,3186,18,GT_AG,13.2,0.0,13.6,PASS,5596,True,154,lCd,0,DP,0.0275197,RI,1,Junctions
AT5G22760.3.modif|3312|3400,AT5G22760.3.modif,3312,3400,23,GT_AG,18.7,0.0,21.5,PASS,5596,True,88,lCd,0,DP,0.0157255,RI,1,Junctions
AT5G22760.3.modif|3871|3963,AT5G22760.3.modif,3871,3963,15,GT_AG,13.2,0.0,15.0,PASS,5596,True,92,lCd,0,DP,0.0164403,RI,1,Junctions
AT5G22840.1.modif|1466|1543,AT5G22840.1.modif,1466,1543,13,GT_AG,10.8,0.038461538461538464,14.5,PASS,2358,True,77,lCd,0.00152022,DP,0.0326548,RI,1,Junctions
AT5G22930.1.modif|150|519,AT5G22930.1.modif,150,519,8,GT_AG,5.4,0.0,6.0,PASS,1781,True,369,lCd,0,DP,0.207187,RI,1,Junctions
AT5G23395.1.modif|467|798,AT5G23395.1.modif,467,798,4,GT_AG,4.1,0.0,6.2,PASS,1856,True,331,lCd,0,DP,0.178341,RI,1,Junctions
AT5G23395.1.modif|837|925,AT5G23395.1.modif,837,925,4,GT_AG,7.1,0.0,8.0,PASS,1856,True,88,lCd,0,DP,0.0474138,RI,1,Junctions
AT5G23395.1.modif|1052|1385,AT5G23395.1.modif,1052,1385,12,GT_AG,10.8,0.0,11.6,PASS,1856,True,333,lCd,0,DP,0.179418,RI,1,Junctions
AT5G24230.1.modif|280|538,AT5G24230.1.modif,280,538,14,GT_AG,12.6,0.0,14.9,PASS,1667,True,258,lCd,0,DP,0.154769,RI,1,Junctions
AT5G24260.2.modif|1061|1159,AT5G24260.2.modif,1061,1159,5,GT_AG,5.5,0.0,4.8,PASS,3005,True,98,lCd,0,DP,0.0326123,RI,1,Junctions
AT5G25430.1.modif|667|735,AT5G25430.1.modif,667,735,30,GT_AG,23.8,0.0,27.6,PASS,2630,True,68,lCd,0,DP,0.0258555,RI,1,Junctions
AT5G25430.1.modif|1459|1541,AT5G25430.1.modif,1459,1541,29,GT_AG,25.6,1.0,29.1,PASS,2630,True,82,lCd,0.0182815,DP,0.0311787,RI,1,Junctions
AT5G25430.1.modif|2142|2230,AT5G25430.1.modif,2142,2230,25,GT_AG,18.9,1.0,21.6,PASS,2630,True,88,lCd,0.0246914,DP,0.0334601,RI,1,Junctions
AT5G25470.2.modif|261|580,AT5G25470.2.modif,261,580,75,GT_AG,63.4,0.0,74.6,PASS,1524,True,319,lCd,0,DP,0.209318,RI,1,Junctions
AT5G27270.4|2070|2479,AT5G27270.4,2070,2479,1,CT_AC,223.8,166.79756097560977,126.6,RDP,3470,False,409,lCd,0.47602,DP,0.117867,RI,1,Junctions
AT5G27270.4.modif|2332|2575,AT5G27270.4.modif,2332,2575,478,GT_AG,419.2,2.0,465.0,PASS,3797,True,243,lCd,0.00226193,DP,0.0639979,RI,1,Junctions
AT5G27270.4.modif|2681|2763,AT5G27270.4.modif,2681,2763,491,GT_AG,420.2,1.0602409638554218,475.5,PASS,3797,True,82,lCd,0.0011837,DP,0.021596,RI,1,Junctions
AT5G27830.6.modif|1201|1278,AT5G27830.6.modif,1201,1278,9,GT_AG,8.7,0.0,9.0,PASS,1600,True,77,lCd,0,DP,0.048125,RI,1,Junctions
AT5G38120.2.modif|1412|1804,AT5G38120.2.modif,1412,1804,5,GT_AG,6.2,0.002544529262086514,5.2,PASS,2521,True,392,lCd,0.000223204,DP,0.155494,RI,1,Junctions
AT5G38120.2.modif|1942|2044,AT5G38120.2.modif,1942,2044,8,GT_AG,5.6,0.0,6.3,PASS,2521,True,102,lCd,0,DP,0.0404601,RI,1,Junctions
AT5G39130.1.modif|181|287,AT5G39130.1.modif,181,287,843,GT_AG,708.0,2.0,795.3,PASS,971,True,106,lCd,0.00133041,DP,0.109166,RI,1,Junctions
AT5G40390.1.modif|1520|1603,AT5G40390.1.modif,1520,1603,1568,GT_AG,1292.4,7.035714285714286,1495.2,PASS,3075,True,83,lCd,0.00252393,DP,0.0269919,RI,1,Junctions
AT5G42340.1.modif|562|643,AT5G42340.1.modif,562,643,13,GT_AG,11.7,0.0,14.0,PASS,2563,True,81,lCd,0,DP,0.0316036,RI,1,Junctions
AT5G42340.1.modif|761|900,AT5G42340.1.modif,761,900,18,GT_AG,14.7,0.0,15.3,PASS,2563,True,139,lCd,0,DP,0.0542333,RI,1,Junctions
AT5G42950.1.modif|1329|1413,AT5G42950.1.modif,1329,1413,8,GT_AG,6.3,0.0,7.2,PASS,5828,True,84,lCd,0,DP,0.0144132,RI,1,Junctions
AT5G42950.1.modif|4778|4869,AT5G42950.1.modif,4778,4869,9,GT_AG,7.3,0.0,9.0,PASS,5828,True,91,lCd,0,DP,0.0156143,RI,1,Junctions
AT5G43100.2.modif|1507|1615,AT5G43100.2.modif,1507,1615,20,GT_AG,17.1,0.0,20.9,PASS,2102,True,108,lCd,0,DP,0.0513796,RI,1,Junctions
AT5G43910.3.modif|811|1191,AT5G43910.3.modif,811,1191,13,GT_AG,10.3,0.0,12.2,PASS,1858,True,380,lCd,0,DP,0.204521,RI,1,Junctions
AT5G43910.3.modif|1516|1588,AT5G43910.3.modif,1516,1588,16,GT_AG,11.4,0.0,12.1,PASS,1858,True,72,lCd,0,DP,0.0387513,RI,1,Junctions
AT5G43990.5.modif|595|682,AT5G43990.5.modif,595,682,72,GT_AG,58.9,0.0,70.7,PASS,3122,True,87,lCd,0,DP,0.0278668,RI,1,Junctions
AT5G43990.5.modif|2042|2219,AT5G43990.5.modif,2042,2219,71,GT_AG,59.7,0.0,65.0,PASS,3122,True,177,lCd,0,DP,0.0566944,RI,1,Junctions
AT5G43990.5.modif|2471|2606,AT5G43990.5.modif,2471,2606,54,GT_AG,45.5,0.0,56.2,PASS,3122,True,135,lCd,0,DP,0.0432415,RI,1,Junctions
AT5G44790.1.modif|2077|2168,AT5G44790.1.modif,2077,2168,23,GT_AG,21.0,0.0,22.8,PASS,3725,True,91,lCd,0,DP,0.0244295,RI,1,Junctions
AT5G46780.2.modif|89|251,AT5G46780.2.modif,89,251,14,GT_AG,12.6,0.0,13.9,PASS,1203,True,162,lCd,0,DP,0.134663,RI,1,Junctions
AT5G47130.2.modif|238|2119,AT5G47130.2.modif,238,2119,11,GT_AG,10.4,0.06801275239107332,13.3,PASS,3098,True,1881,lCd,0.00286974,DP,0.607166,RI,1,Junctions
AT5G47130.2.modif|2693|2777,AT5G47130.2.modif,2693,2777,6,GT_AG,4.8,0.0,5.0,PASS,3098,True,84,lCd,0,DP,0.0271143,RI,1,Junctions
AT5G47130.3.modif|232|308,AT5G47130.3.modif,232,308,17,GT_AG,15.8,0.0,17.0,PASS,1055,True,76,lCd,0,DP,0.0720379,RI,1,Junctions
AT5G47380.4.modif|1361|1447,AT5G47380.4.modif,1361,1447,7,GT_AG,6.3,0.0,7.4,PASS,2399,True,86,lCd,0,DP,0.0358483,RI,1,Junctions
AT5G47820.1.modif|1244|1332,AT5G47820.1.modif,1244,1332,22,GT_AG,18.2,0.0,22.8,PASS,4128,True,88,lCd,0,DP,0.0213178,RI,1,Junctions
AT5G48120.1.modif|2122|2685,AT5G48120.1.modif,2122,2685,22,GT_AG,19.3,1.0,21.6,PASS,4742,True,563,lCd,0.0244499,DP,0.118726,RI,1,Junctions
AT5G48120.1.modif|3819|4038,AT5G48120.1.modif,3819,4038,9,GT_AG,8.6,0.0,9.0,PASS,4742,True,219,lCd,0,DP,0.046183,RI,1,Junctions
AT5G48120.1.modif|4197|4274,AT5G48120.1.modif,4197,4274,13,GT_AG,9.0,0.0,10.5,PASS,4742,True,77,lCd,0,DP,0.0162379,RI,1,Junctions
AT5G48790.1.modif|802|935,AT5G48790.1.modif,802,935,2309,GT_AG,1942.6,15.007462686567164,2254.9,PASS,1324,True,133,lCd,0.00357533,DP,0.100453,RI,1,Junctions
AT5G49210.1.modif|664|1447,AT5G49210.1.modif,664,1447,233,GT_AG,193.2,0.0,227.2,PASS,1867,True,783,lCd,0,DP,0.419389,RI,1,Junctions
AT5G49410.2.modif|628|1040,AT5G49410.2.modif,628,1040,14,GT_AG,12.7,0.0,13.5,PASS,1440,True,412,lCd,0,DP,0.286111,RI,1,Junctions
AT5G49840.4.modif|772|858,AT5G49840.4.modif,772,858,12,GT_AG,8.5,0.0,10.9,PASS,1898,True,86,lCd,0,DP,0.0453109,RI,1,Junctions
AT5G49840.4.modif|960|1063,AT5G49840.4.modif,960,1063,10,GT_AG,9.8,0.0,10.0,PASS,1898,True,103,lCd,0,DP,0.0542677,RI,1,Junctions
AT5G49840.4.modif|1348|1559,AT5G49840.4.modif,1348,1559,7,GT_AG,6.6,0.0,7.2,PASS,1898,True,211,lCd,0,DP,0.11117,RI,1,Junctions
AT5G50570.2.modif|1197|1267,AT5G50570.2.modif,1197,1267,51,GT_AG,39.8,0.0,44.1,PASS,2379,True,70,lCd,0,DP,0.0294241,RI,1,Junctions
AT5G50670.2.modif|980|1065,AT5G50670.2.modif,980,1065,53,GT_AG,43.9,1.0,51.8,PASS,1903,True,85,lCd,0.0104493,DP,0.0446663,RI,1,Junctions
AT5G51160.1.modif|712|784,AT5G51160.1.modif,712,784,10,GT_AG,8.2,0.0,9.0,PASS,1769,True,72,lCd,0,DP,0.040701,RI,1,Junctions
AT5G51670.2.modif|529|640,AT5G51670.2.modif,529,640,31,GT_AG,23.7,0.0,29.6,PASS,1763,True,111,lCd,0,DP,0.0629609,RI,1,Junctions
AT5G52830.1.modif|782|877,AT5G52830.1.modif,782,877,17,GT_AG,14.2,0.0,17.8,PASS,1678,True,95,lCd,0,DP,0.056615,RI,1,Junctions
AT5G53010.1.modif|625|712,AT5G53010.1.modif,625,712,9,GT_AG,9.0,0.0,9.4,PASS,3546,True,87,lCd,0,DP,0.0245347,RI,1,Junctions
AT5G53180.4.modif|888|1068,AT5G53180.4.modif,888,1068,10,GT_AG,8.1,0.0,9.0,PASS,2011,True,180,lCd,0,DP,0.0895077,RI,1,Junctions
AT5G53180.4.modif|1256|1344,AT5G53180.4.modif,1256,1344,14,GT_AG,11.6,0.0,14.6,PASS,2011,True,88,lCd,0,DP,0.0437593,RI,1,Junctions
AT5G53220.4.modif|1742|1815,AT5G53220.4.modif,1742,1815,42,GT_AG,35.4,1.0,39.1,PASS,2323,True,73,lCd,0.0134228,DP,0.0314249,RI,1,Junctions
AT5G55070.1.modif|184|414,AT5G55070.1.modif,184,414,4,GT_AG,3.9,0.0,3.9,PASS,2354,True,230,lCd,0,DP,0.097706,RI,1,Junctions
AT5G55070.1.modif|1138|1252,AT5G55070.1.modif,1138,1252,11,GT_AG,10.3,0.0,11.0,PASS,2354,True,114,lCd,0,DP,0.0484282,RI,1,Junctions
AT5G55970.3.modif|530|767,AT5G55970.3.modif,530,767,29,GT_AG,25.3,1.0,27.0,PASS,2412,True,237,lCd,0.0191205,DP,0.0982587,RI,1,Junctions
AT5G55970.3.modif|1312|1392,AT5G55970.3.modif,1312,1392,32,GT_AG,29.1,0.0,31.6,PASS,2412,True,80,lCd,0,DP,0.0331675,RI,1,Junctions
AT5G56670.1.modif|108|204,AT5G56670.1.modif,108,204,7,GT_AG,6.5,0.0,7.0,PASS,874,True,96,lCd,0,DP,0.10984,RI,1,Junctions
AT5G56670.1.modif|343|625,AT5G56670.1.modif,343,625,1,GT_AG,1.6,0.0,1.0,PASS,874,True,282,lCd,0,DP,0.322654,RI,1,Junctions
AT5G57950.2.modif|234|318,AT5G57950.2.modif,234,318,7,GT_AG,4.6,0.0,6.4,PASS,1247,True,84,lCd,0,DP,0.0673617,RI,1,Junctions
AT5G57950.2.modif|840|965,AT5G57950.2.modif,840,965,5,GT_AG,5.1,0.0,5.0,PASS,1247,True,125,lCd,0,DP,0.100241,RI,1,Junctions
AT5G59610.3.modif|2786|2918,AT5G59610.3.modif,2786,2918,9,GT_AG,7.2,0.0,7.1,PASS,3413,True,132,lCd,0,DP,0.0386757,RI,1,Junctions
AT5G59780.1.modif|300|410,AT5G59780.1.modif,300,410,1,GT_AG,10.9,4.126126126126126,11.3,RDP,1661,False,110,lCd,0.185862,DP,0.0662252,RI,1,Junctions
AT5G59780.1.modif|541|647,AT5G59780.1.modif,541,647,33,GT_AG,30.1,0.0,32.3,PASS,1661,True,106,lCd,0,DP,0.063817,RI,1,Junctions
AT5G60100.7.modif|658|745,AT5G60100.7.modif,658,745,63,GT_AG,52.9,0.0,59.4,PASS,2412,True,87,lCd,0,DP,0.0360697,RI,1,Junctions
AT5G60100.7.modif|1644|1723,AT5G60100.7.modif,1644,1723,75,GT_AG,60.5,0.0,69.0,PASS,2412,True,79,lCd,0,DP,0.0327529,RI,1,Junctions
AT5G60100.7.modif|2020|2088,AT5G60100.7.modif,2020,2088,50,GT_AG,39.6,1.0,47.1,PASS,2412,True,68,lCd,0.011534,DP,0.0281924,RI,1,Junctions
AT5G61640.1.modif|437|868,AT5G61640.1.modif,437,868,6,GT_AG,5.4,0.0,7.5,PASS,1371,True,431,lCd,0,DP,0.314369,RI,1,Junctions
AT5G62430.1.modif|418|1010,AT5G62430.1.modif,418,1010,22,GT_AG,19.5,0.0,22.0,PASS,2019,True,592,lCd,0,DP,0.293214,RI,1,Junctions
AT5G64170.1.modif|806|919,AT5G64170.1.modif,806,919,36,GT_AG,33.3,0.0,36.5,PASS,2917,True,113,lCd,0,DP,0.0387384,RI,1,Junctions
AT5G64170.1.modif|1230|1495,AT5G64170.1.modif,1230,1495,50,GT_AG,40.1,0.0,47.7,PASS,2917,True,265,lCd,0,DP,0.0908468,RI,1,Junctions
AT5G64360.3|1474|1786,AT5G64360.3,1474,1786,24,GT_AG,30.4,11.54632587859425,40.1,RDP,2294,False,312,lCd,0.163778,DP,0.136007,RI,1,Junctions
AT5G64370.1.modif|245|425,AT5G64370.1.modif,245,425,16,GT_AG,13.5,0.0,15.5,PASS,1905,True,180,lCd,0,DP,0.0944882,RI,1,Junctions
AT5G64370.1.modif|534|628,AT5G64370.1.modif,534,628,13,GT_AG,10.0,0.0,12.4,PASS,1905,True,94,lCd,0,DP,0.0493438,RI,1,Junctions
AT5G64370.1.modif|1046|1123,AT5G64370.1.modif,1046,1123,13,GT_AG,12.0,0.0,13.0,PASS,1905,True,77,lCd,0,DP,0.0404199,RI,1,Junctions
AT5G64520.10.modif|844|927,AT5G64520.10.modif,844,927,25,GT_AG,21.9,0.0,25.8,PASS,1391,True,83,lCd,0,DP,0.0596693,RI,1,Junctions
AT5G64520.9.modif|557|635,AT5G64520.9.modif,557,635,23,GT_AG,16.6,1.0,21.0,PASS,1415,True,78,lCd,0.0265957,DP,0.0551237,RI,1,Junctions
AT5G64830.1.modif|419|520,AT5G64830.1.modif,419,520,18,GT_AG,14.1,0.0,18.2,PASS,1811,True,101,lCd,0,DP,0.0557703,RI,1,Junctions
AT5G64830.1.modif|1073|1154,AT5G64830.1.modif,1073,1154,22,GT_AG,19.6,1.0,21.0,PASS,1811,True,81,lCd,0.0246305,DP,0.0447267,RI,1,Junctions
AT5G65070.1.modif|303|2240,AT5G65070.1.modif,303,2240,39,GT_AG,29.9,0.0,35.8,PASS,3256,True,1937,lCd,0,DP,0.594902,RI,1,Junctions
AT5G65070.1.modif|2461|2587,AT5G65070.1.modif,2461,2587,24,GT_AG,23.3,0.0,23.7,PASS,3256,True,126,lCd,0,DP,0.0386978,RI,1,Junctions
AT5G65070.1.modif|2630|2828,AT5G65070.1.modif,2630,2828,17,GT_AG,29.5,0.0,36.3,PASS,3256,True,198,lCd,0,DP,0.0608108,RI,1,Junctions
AT5G66670.3.modif|504|621,AT5G66670.3.modif,504,621,68,GT_AG,58.8,1.0,66.3,PASS,2091,True,117,lCd,0.00799361,DP,0.0559541,RI,1,Junctions
AT5G66675.1.modif|1671|1751,AT5G66675.1.modif,1671,1751,53,GT_AG,45.9,2.0,52.1,PASS,2209,True,80,lCd,0.0204082,DP,0.0362155,RI,1,Junctions
AT5G67180.4.modif|948|1050,AT5G67180.4.modif,948,1050,32,GT_AG,23.3,0.0,26.2,PASS,1180,True,102,lCd,0,DP,0.0864407,RI,1,Junctions
AT3G02555.2.modif|451|542,AT3G02555.2.modif,451,542,8,GT_AG,5.4,0.0,6.0,PASS,1913,True,91,lCd,0,DP,0.0475693,RI,1,Junctions
AT3G02555.2.modif|721|818,AT3G02555.2.modif,721,818,10,GT_AG,7.2,0.0,8.6,PASS,1913,True,97,lCd,0,DP,0.0507057,RI,1,Junctions
AT3G02555.2.modif|889|1233,AT3G02555.2.modif,889,1233,7,GT_AG,7.6,0.0,8.0,PASS,1913,True,344,lCd,0,DP,0.179822,RI,1,Junctions
AT3G03040.1.modif|1113|1207,AT3G03040.1.modif,1113,1207,15,GT_AG,12.3,0.0,14.6,PASS,2055,True,94,lCd,0,DP,0.0457421,RI,1,Junctions
AT3G03370.1.modif|302|374,AT3G03370.1.modif,302,374,5,GT_AG,3.6,0.0,4.0,PASS,1335,True,72,lCd,0,DP,0.0539326,RI,1,Junctions
AT3G03370.1.modif|467|585,AT3G03370.1.modif,467,585,7,GT_AG,5.4,0.0,6.0,PASS,1335,True,118,lCd,0,DP,0.0883895,RI,1,Junctions
AT3G03370.1.modif|885|994,AT3G03370.1.modif,885,994,7,GT_AG,5.4,0.0,6.0,PASS,1335,True,109,lCd,0,DP,0.0816479,RI,1,Junctions
AT3G03520.1.modif|1360|1434,AT3G03520.1.modif,1360,1434,81,GT_AG,68.1,0.0,78.0,PASS,1948,True,74,lCd,0,DP,0.0379877,RI,1,Junctions
